Transaction_ID,Client_ID,Transaction_Type,Amount,Department,Date
2056,1890,income,195.76,Sales,2024-07-11
2057,1038,income,567.97,HR,2024-12-07
2058,1813,expense,414.14,Marketing,2024-08-28
2059,1028,income,88.51,Finance,2024-11-17
2060,1957,expense,185.48,Marketing,2024-09-17
2061,1476,income,1151.21,Finance,2024-08-07
2062,1317,expense,582.66,Marketing,2024-10-30
2063,1244,expense,2133.43,HR,2024-11-29
2064,1747,expense,728.39,HR,2024-09-03
2065,1696,income,1423.44,Finance,2024-11-23
2066,1271,expense,121.79,HR,2024-08-15
2067,1439,expense,738.08,Finance,2024-11-02
2068,1747,expense,10.21,Marketing,2024-08-25
2069,1238,expense,555.48,HR,2024-07-07
2070,1376,expense,316.76,HR,2024-10-13
2071,1265,expense,212.91,Finance,2024-08-09
2072,1925,expense,991.72,Finance,2024-12-29
2073,1920,income,962.99,Finance,2024-12-06
2074,1358,income,11.28,Finance,2024-10-05
2075,1339,income,470.17,Sales,2024-08-21
2076,1388,expense,229.3,Finance,2024-07-31
2077,1576,expense,268.64,Sales,2024-12-09
2078,1989,expense,892.02,Marketing,2024-07-07
2079,1688,income,185.42,Finance,2024-11-21
2080,1002,income,1432.78,Sales,2024-11-27
2081,1428,expense,99.0,Sales,2024-12-28
2082,1141,expense,543.42,Sales,2024-09-29
2083,1375,income,557.53,HR,2024-07-17
2084,1669,expense,145.31,Sales,2024-11-02
2085,1323,income,196.34,Finance,2024-07-04
2086,1145,income,900.29,Finance,2024-10-30
2087,1957,expense,717.33,Finance,2024-10-07
2088,1292,income,199.56,Sales,2024-12-27
2089,1664,expense,381.74,Sales,2024-12-10
2090,1431,income,31.83,HR,2024-12-19
2091,1704,income,117.07,Marketing,2024-11-20
2092,1948,income,332.59,HR,2024-08-30
2093,1974,expense,44.95,Finance,2024-12-19
2094,1584,expense,926.81,Finance,2024-07-21
2095,1398,expense,632.94,Finance,2024-09-15
2096,1816,income,1437.94,HR,2024-08-16
2097,1888,income,591.21,Finance,2024-09-13
2098,1343,expense,1410.06,Finance,2024-08-18
2099,1963,expense,404.29,Finance,2024-12-28
2100,1139,expense,458.42,Sales,2024-07-27
2101,1186,income,1885.5,Marketing,2024-07-31
2102,1804,expense,513.79,Sales,2024-12-19
2103,1060,expense,15.64,Sales,2024-08-01
2104,1996,income,643.32,Marketing,2024-12-05
2105,1938,expense,1179.41,Marketing,2024-07-18
2106,1379,income,793.79,HR,2024-11-02
2107,1709,expense,438.33,Marketing,2024-09-01
2108,1806,expense,556.31,HR,2024-11-05
2109,1439,expense,2312.27,HR,2024-07-16
2110,1318,expense,47.52,Sales,2024-12-10
2111,1301,income,550.17,Finance,2024-11-14
2112,1343,expense,166.62,Sales,2024-08-31
2113,1010,income,510.95,Sales,2024-08-08
2114,1061,income,467.77,Marketing,2024-12-26
2115,1844,expense,83.3,Marketing,2024-10-23
2116,1225,expense,115.81,HR,2024-11-15
2117,1152,expense,485.94,HR,2024-12-27
2118,1710,income,68.61,HR,2024-11-17
2119,1563,expense,154.07,Marketing,2024-09-10
2120,1771,expense,901.65,HR,2024-08-31
2121,1570,income,198.07,HR,2024-11-08
2122,1583,income,334.77,Marketing,2024-09-21
2123,1659,income,1416.3,Finance,2024-10-31
2124,1860,income,128.83,Sales,2024-11-16
2125,1574,expense,246.84,Marketing,2024-11-13
2126,1309,expense,466.28,HR,2024-10-17
2127,1884,expense,703.94,Sales,2024-10-30
2128,1242,expense,1159.63,Marketing,2024-11-28
2129,1492,income,1235.34,Sales,2024-10-27
2130,1365,expense,749.49,Sales,2024-11-15
2131,1329,expense,129.6,Finance,2024-07-18
2132,1106,expense,12.56,HR,2024-09-14
2133,1225,income,242.07,Marketing,2024-12-14
2134,1824,expense,76.31,HR,2024-12-01
2135,1217,income,619.61,Finance,2024-07-11
2136,1936,income,541.07,Finance,2024-11-15
2137,1752,expense,22.48,Marketing,2024-11-08
2138,1505,income,905.76,Marketing,2024-08-31
2139,1258,expense,143.0,Finance,2024-09-09
2140,1887,expense,283.02,Marketing,2024-08-30
2141,1773,expense,551.21,Sales,2024-11-09
2142,1516,income,280.55,Sales,2024-08-30
2143,1772,income,291.06,Finance,2024-11-13
2144,1053,income,33.94,HR,2024-10-10
2145,1046,expense,256.62,Marketing,2024-07-13
2146,1726,income,723.76,Marketing,2024-07-12
2147,1688,income,1233.59,Sales,2024-08-04
2148,1520,income,266.79,Marketing,2024-12-29
2149,1098,income,275.46,HR,2024-08-20
2150,1019,expense,606.38,Marketing,2024-08-12
2151,1889,expense,1430.36,Marketing,2024-10-19
2152,1752,income,155.35,Sales,2024-09-04
2153,1572,expense,290.04,Marketing,2024-07-15
2154,1890,expense,794.75,Finance,2024-12-24
2155,1489,expense,470.41,Finance,2024-12-09
2156,1418,expense,58.6,HR,2024-08-08
2157,1689,expense,494.07,HR,2024-07-26
2158,1849,expense,103.36,HR,2024-10-20
2159,1061,income,356.9,HR,2024-12-23
2160,1144,expense,376.56,Sales,2024-08-20
2161,1215,expense,1044.56,Marketing,2024-10-19
2162,1002,income,310.41,Sales,2024-11-09
2163,1159,income,163.86,HR,2024-10-06
2164,1738,expense,131.31,Marketing,2024-12-02
2165,1997,expense,1036.74,Finance,2024-10-27
2166,1780,expense,93.77,Sales,2024-12-17
2167,1119,expense,277.45,Marketing,2024-08-25
2168,1892,expense,103.62,Finance,2024-09-07
2169,1088,expense,742.07,Finance,2024-11-23
2170,1328,expense,321.58,HR,2024-07-04
2171,1579,expense,216.27,Finance,2024-11-06
2172,1909,expense,224.0,Finance,2024-08-19
2173,1356,expense,956.0,HR,2024-09-22
2174,1609,income,403.46,Marketing,2024-09-08
2175,1266,expense,632.69,Marketing,2024-11-25
2176,1616,expense,1136.7,HR,2024-07-20
2177,1951,income,1160.08,Sales,2024-12-21
2178,1322,expense,199.13,HR,2024-07-27
2179,1634,expense,1523.0,Marketing,2024-07-26
2180,1987,income,12.6,Sales,2024-12-07
2181,1540,expense,236.47,HR,2024-07-10
2182,1648,expense,1130.72,Marketing,2024-09-20
2183,1194,expense,160.54,Marketing,2024-10-13
2184,1920,income,159.47,Marketing,2024-11-17
2185,1737,expense,180.21,Finance,2024-09-26
2186,1331,expense,473.78,Finance,2024-07-24
2187,1169,income,288.42,Sales,2024-10-25
2188,1520,expense,648.66,Sales,2024-12-26
2189,1462,expense,1126.47,Sales,2024-12-13
2190,1039,income,560.73,Finance,2024-08-15
2191,1536,expense,114.37,Sales,2024-11-13
2192,1260,expense,1349.16,Marketing,2024-08-24
2193,1394,income,153.6,Marketing,2024-09-16
2194,1954,income,81.2,Sales,2024-12-06
2195,1225,income,47.14,Sales,2024-09-26
2196,1983,income,414.35,Finance,2024-07-16
2197,1123,expense,60.39,Marketing,2024-11-25
2198,1974,expense,74.7,HR,2024-08-07
2199,1037,income,178.36,HR,2024-10-19
2200,1327,income,165.4,Finance,2024-07-15
2201,1250,income,463.47,Finance,2024-09-16
2202,1900,expense,848.44,Finance,2024-09-14
2203,1175,income,716.38,Marketing,2024-12-09
2204,1601,expense,152.23,Sales,2024-09-10
2205,1913,expense,140.72,Sales,2024-07-19
2206,1453,income,1687.64,Finance,2024-10-28
2207,1036,expense,4.14,Marketing,2024-09-01
2208,1315,expense,1058.97,HR,2024-10-13
2209,1687,expense,111.4,Finance,2024-08-01
2210,1972,expense,1471.42,Marketing,2024-10-18
2211,1795,income,209.51,Finance,2024-12-12
2212,1964,income,290.22,Marketing,2024-07-07
2213,1972,expense,614.0,Marketing,2024-12-23
2214,1592,income,442.96,Finance,2024-11-16
2215,1113,income,191.32,Sales,2024-09-25
2216,1039,income,403.53,Finance,2024-07-31
2217,1300,income,655.98,Sales,2024-12-19
2218,1223,expense,21.63,Sales,2024-08-14
2219,1317,income,5.63,HR,2024-08-25
2220,1348,expense,306.31,Marketing,2024-12-07
2221,1114,expense,70.69,Finance,2024-11-26
2222,1697,expense,545.83,Marketing,2024-07-31
2223,1322,income,120.43,HR,2024-07-01
2224,1567,expense,283.57,Sales,2024-11-16
2225,1039,income,110.12,Finance,2024-10-01
2226,1865,expense,397.57,Marketing,2024-09-06
2227,1039,expense,61.68,HR,2024-08-05
2228,1858,expense,11.69,Sales,2024-09-17
2229,1972,expense,26.24,Sales,2024-09-05
2230,1748,expense,1542.37,Marketing,2024-12-31
2231,1288,income,76.74,Sales,2024-08-20
2232,1261,expense,616.32,HR,2024-12-04
2233,1215,expense,35.17,Sales,2024-11-07
2234,1146,income,57.23,Finance,2024-07-06
2235,1335,expense,355.53,Finance,2024-12-06
2236,1167,expense,312.62,Marketing,2024-08-23
2237,1091,expense,1513.92,HR,2024-09-26
2238,1352,expense,1448.72,Sales,2024-12-15
2239,1570,expense,756.18,Sales,2024-11-22
2240,1570,income,460.78,Sales,2024-07-05
2241,1815,expense,303.45,Finance,2024-07-02
2242,1680,income,220.17,HR,2024-08-27
2243,1780,expense,1469.56,Sales,2024-07-12
2244,1362,income,461.79,Marketing,2024-07-05
2245,1556,income,432.65,HR,2024-10-14
2246,1344,expense,131.92,HR,2024-12-16
2247,1692,expense,23.91,Sales,2024-11-25
2248,1169,income,1451.93,Finance,2024-11-06
2249,1355,expense,188.25,HR,2024-08-25
2250,1190,income,292.23,Marketing,2024-09-08
2251,1666,income,60.88,HR,2024-08-25
2252,1421,expense,906.77,Finance,2024-08-23
2253,1699,expense,14.01,Marketing,2024-11-16
2254,1006,income,897.86,Finance,2024-07-03
2255,1132,income,75.58,Sales,2024-10-03
2256,1746,income,1088.26,HR,2024-07-28
2257,1556,income,654.25,Marketing,2024-10-19
2258,1825,expense,89.96,Finance,2024-10-15
2259,1760,expense,417.15,Sales,2024-10-28
2260,1030,income,187.46,Marketing,2024-11-10
2261,1534,expense,98.15,HR,2024-11-01
2262,1425,expense,980.14,HR,2024-09-28
2263,1393,income,258.36,Finance,2024-07-16
2264,1671,expense,254.2,Marketing,2024-07-31
2265,1362,expense,93.1,Sales,2024-07-28
2266,1436,income,241.5,Sales,2024-11-12
2267,1669,income,1026.37,Sales,2024-11-14
2268,1550,expense,225.59,Finance,2024-08-08
2269,1926,expense,1514.16,Sales,2024-12-18
2270,1081,income,1462.25,Marketing,2024-07-27
2271,1355,income,78.27,Finance,2024-09-14
2272,1257,expense,97.59,HR,2024-10-25
2273,1717,expense,992.7,Finance,2024-09-27
2274,1588,expense,249.42,Finance,2024-10-15
2275,1988,expense,2.19,Finance,2024-10-30
2276,1523,income,160.01,Marketing,2024-11-03
2277,1294,expense,455.19,HR,2024-10-06
2278,1961,expense,802.89,HR,2024-08-02
2279,1223,expense,71.58,Finance,2024-09-29
2280,1524,income,58.57,Finance,2024-12-31
2281,1045,expense,1276.12,Finance,2024-10-28
2282,1666,expense,695.45,Marketing,2024-07-02
2283,1112,expense,445.53,Marketing,2024-11-19
2284,1232,expense,733.07,Sales,2024-07-13
2285,1016,income,280.06,HR,2024-07-24
2286,1359,expense,710.35,Sales,2024-09-07
2287,1222,expense,232.45,Sales,2024-08-03
2288,1865,expense,139.92,Finance,2024-09-25
2289,1699,expense,652.84,Marketing,2024-07-19
2290,1447,expense,272.08,Sales,2024-07-30
2291,1855,income,1991.68,Sales,2024-08-18
2292,1364,expense,215.0,Sales,2024-12-18
2293,1674,income,1273.78,Finance,2024-11-21
2294,1325,income,1351.25,Finance,2024-12-27
2295,1466,income,138.44,Marketing,2024-10-22
2296,1413,expense,800.29,Sales,2024-10-24
2297,1454,expense,283.76,Sales,2024-12-24
2298,1585,expense,1247.63,Marketing,2024-11-16
2299,1232,expense,299.03,Marketing,2024-09-16
2300,1223,expense,681.88,Marketing,2024-12-22
2301,1993,income,314.59,HR,2024-08-04
2302,1830,expense,129.26,Marketing,2024-09-09
2303,1411,income,111.17,Finance,2024-12-04
2304,1571,income,277.07,HR,2024-10-16
2305,1334,expense,704.26,Marketing,2024-08-23
2306,1221,income,464.53,Finance,2024-07-23
2307,1036,income,583.39,Marketing,2024-11-29
2308,1988,expense,165.87,Marketing,2024-07-10
2309,1277,expense,328.35,HR,2024-08-30
2310,1195,expense,22.71,Finance,2024-11-13
2311,1915,expense,850.59,Sales,2024-08-17
2312,1863,expense,2297.22,Marketing,2024-10-20
2313,1483,expense,261.18,HR,2024-11-03
2314,1241,income,5.51,Finance,2024-12-04
2315,1323,expense,93.04,Marketing,2024-09-25
2316,1730,expense,528.53,Sales,2024-07-26
2317,1191,expense,473.48,Finance,2024-12-12
2318,1016,expense,775.27,Finance,2024-08-21
2319,1523,income,146.44,HR,2024-12-13
2320,1917,income,721.18,Marketing,2024-07-06
2321,1400,expense,582.35,Marketing,2024-07-08
2322,1905,income,194.91,Finance,2024-07-17
2323,1885,expense,394.27,Marketing,2024-09-14
2324,1704,income,79.66,Finance,2024-08-03
2325,1021,expense,301.26,Sales,2024-11-24
2326,1473,expense,1065.15,HR,2024-09-08
2327,1119,income,273.39,Marketing,2024-09-20
2328,1209,income,914.94,Marketing,2024-10-26
2329,1305,expense,446.11,HR,2024-12-12
2330,1269,expense,106.52,Sales,2024-08-07
2331,1703,expense,435.07,Sales,2024-11-20
2332,1686,income,352.59,Sales,2024-10-10
2333,1284,expense,254.28,Sales,2024-08-09
2334,1715,expense,63.71,Sales,2024-11-14
2335,1675,income,269.53,Finance,2024-08-22
2336,1762,expense,37.77,Marketing,2024-10-26
2337,1226,income,52.0,Marketing,2024-09-04
2338,1947,income,268.86,Marketing,2024-09-18
2339,1380,income,182.2,Finance,2024-08-21
2340,1459,income,1298.78,HR,2024-11-06
2341,1006,income,235.57,Sales,2024-12-05
2342,1028,expense,709.12,HR,2024-11-01
2343,1906,income,377.77,Sales,2024-10-20
2344,1032,income,608.84,Sales,2024-07-01
2345,1645,income,150.63,HR,2024-12-14
2346,1878,expense,1422.84,Marketing,2024-07-16
2347,1078,expense,377.61,Finance,2024-11-22
2348,1927,expense,889.89,HR,2024-10-20
2349,1946,expense,227.1,Marketing,2024-10-20
2350,1458,expense,52.8,Sales,2024-10-10
2351,1569,income,559.99,Marketing,2024-09-20
2352,1982,expense,3.89,Sales,2024-11-27
2353,1537,expense,322.46,Sales,2024-10-07
2354,1481,expense,107.09,Marketing,2024-12-06
2355,1429,income,493.59,Sales,2024-08-09
2356,1737,expense,1941.71,Finance,2024-12-02
2357,1284,income,312.19,Marketing,2024-08-05
2358,1515,expense,850.5,HR,2024-11-02
2359,1976,expense,354.42,Sales,2024-07-04
2360,1098,income,342.43,Sales,2024-10-26
2361,1396,expense,1332.66,Finance,2024-07-25
2362,1488,income,1103.48,Finance,2024-10-03
2363,1038,expense,770.42,HR,2024-09-16
2364,1270,expense,175.67,Sales,2024-12-05
2365,1886,income,393.74,HR,2024-12-22
2366,1796,income,126.74,HR,2024-07-12
2367,1156,expense,293.42,Sales,2024-07-27
2368,1074,income,331.03,HR,2024-12-20
2369,1883,income,890.83,HR,2024-09-01
2370,1799,income,1131.82,Finance,2024-08-24
2371,1129,expense,267.75,Finance,2024-12-05
2372,1686,expense,8.93,HR,2024-09-20
2373,1973,income,989.43,Sales,2024-07-14
2374,1083,income,95.75,Finance,2024-08-25
2375,1021,income,486.27,HR,2024-11-24
2376,1458,income,12.64,Marketing,2024-09-24
2377,1538,expense,255.0,Marketing,2024-07-26
2378,1706,expense,2132.93,HR,2024-09-30
2379,1848,income,53.07,Marketing,2024-12-13
2380,1381,income,275.56,Finance,2024-08-05
2381,1747,income,183.47,Sales,2024-11-23
2382,1439,expense,1177.4,HR,2024-09-16
2383,1603,expense,1017.58,Finance,2024-10-20
2384,1988,expense,135.71,Sales,2024-07-23
2385,1020,income,42.34,Marketing,2024-10-27
2386,1302,income,493.27,Marketing,2024-10-24
2387,1975,income,205.01,Marketing,2024-11-19
2388,1868,income,557.5,Marketing,2024-07-22
2389,1954,expense,16.32,Finance,2024-07-28
2390,1083,expense,71.59,Finance,2024-08-12
2391,1773,expense,579.77,Sales,2024-09-14
2392,1658,expense,119.36,HR,2024-07-18
2393,1952,income,974.51,Sales,2024-10-08
2394,1452,expense,30.19,HR,2024-11-01
2395,1386,income,121.34,Marketing,2024-10-17
2396,1506,income,3271.64,Marketing,2024-08-05
2397,1256,expense,283.77,Marketing,2024-11-02
2398,1569,income,606.95,Marketing,2024-07-07
2399,1891,expense,100.85,Finance,2024-07-23
2400,1933,income,470.64,Sales,2024-12-09
2401,1526,expense,647.51,HR,2024-10-25
2402,1161,expense,188.79,HR,2024-10-22
2403,1956,income,882.75,Finance,2024-10-04
2404,1162,expense,462.44,Marketing,2024-07-21
2405,1831,income,246.43,Sales,2024-09-08
2406,1792,expense,407.82,Marketing,2024-12-22
2407,1791,expense,429.91,Finance,2024-08-22
2408,1523,expense,90.48,HR,2024-09-22
2409,1785,expense,257.69,Finance,2024-10-14
2410,1270,income,210.36,HR,2024-08-10
2411,1491,expense,256.17,Sales,2024-12-07
2412,1207,expense,715.88,HR,2024-11-05
2413,1538,expense,329.41,Sales,2024-11-19
2414,1583,income,1409.35,Marketing,2024-09-26
2415,1059,expense,173.84,Marketing,2024-10-11
2416,1429,expense,268.67,Finance,2024-10-15
2417,1984,income,773.13,Sales,2024-07-17
2418,1656,expense,394.86,Marketing,2024-07-25
2419,1604,income,395.96,Sales,2024-09-02
2420,1308,expense,27.41,Marketing,2024-09-24
2421,1519,expense,254.25,Marketing,2024-10-27
2422,1590,expense,157.86,HR,2024-12-23
2423,1026,expense,3657.95,Finance,2024-08-04
2424,1685,expense,184.34,HR,2024-08-06
2425,1561,income,1079.23,Sales,2024-08-24
2426,1198,income,563.87,Marketing,2024-11-22
2427,1386,expense,208.45,Finance,2024-12-03
2428,1348,income,392.12,Marketing,2024-11-06
2429,1959,income,917.97,Marketing,2024-08-22
2430,1939,expense,1074.37,HR,2024-09-11
2431,1692,income,87.41,Sales,2024-12-30
2432,1535,income,207.43,Finance,2024-10-21
2433,1827,expense,204.15,Finance,2024-07-13
2434,1377,income,21.48,Finance,2024-08-16
2435,1898,expense,455.95,Sales,2024-12-07
2436,1915,expense,964.89,Finance,2024-07-28
2437,1557,expense,240.29,Sales,2024-08-22
2438,1526,income,673.61,Finance,2024-07-31
2439,1152,expense,494.03,Marketing,2024-07-08
2440,1733,expense,235.52,Sales,2024-09-10
2441,1205,expense,76.03,HR,2024-11-01
2442,1454,income,617.77,Finance,2024-10-06
2443,1272,expense,964.01,HR,2024-09-25
2444,1893,expense,578.95,Sales,2024-09-12
2445,1235,expense,9.02,Marketing,2024-10-09
2446,1851,expense,121.82,HR,2024-07-25
2447,1739,expense,36.01,HR,2024-10-23
2448,1520,expense,422.43,Marketing,2024-08-02
2449,1677,income,706.27,Marketing,2024-11-12
2450,1943,expense,58.59,Sales,2024-10-05
2451,1955,income,911.12,Finance,2024-10-20
2452,1830,expense,405.41,HR,2024-12-21
2453,1725,income,585.54,HR,2024-10-04
2454,1500,expense,1777.21,Sales,2024-07-05
2455,1116,income,43.7,Finance,2024-10-29
2456,1385,expense,1157.45,Sales,2024-10-18
2457,1343,expense,67.4,HR,2024-07-17
2458,1583,income,249.58,HR,2024-09-14
2459,1394,income,953.38,Marketing,2024-08-21
2460,1063,income,1183.58,Marketing,2024-11-17
2461,1716,expense,352.99,Finance,2024-08-31
2462,1720,expense,450.83,HR,2024-12-10
2463,1071,expense,615.75,HR,2024-07-21
2464,1788,income,894.16,Marketing,2024-09-23
2465,1273,expense,64.78,Sales,2024-12-28
2466,1989,expense,830.55,Sales,2024-07-21
2467,1319,expense,328.19,HR,2024-11-20
2468,1337,expense,299.49,HR,2024-11-28
2469,1365,income,275.74,Finance,2024-11-05
2470,1494,income,355.87,Finance,2024-12-06
2471,1606,income,1450.67,Marketing,2024-08-23
2472,1165,income,397.26,HR,2024-12-30
2473,1543,income,1530.7,Sales,2024-07-26
2474,1010,income,99.4,Finance,2024-08-22
2475,1300,income,643.92,Marketing,2024-09-04
2476,1728,expense,836.29,Marketing,2024-12-14
2477,1800,expense,568.36,Sales,2024-07-07
2478,1101,expense,466.87,Finance,2024-12-14
2479,1424,expense,415.99,Sales,2024-08-01
2480,1391,income,986.39,Marketing,2024-12-01
2481,1778,expense,861.99,HR,2024-09-25
2482,1213,income,65.22,Sales,2024-12-04
2483,1690,expense,943.87,Marketing,2024-11-30
2484,1087,income,267.28,HR,2024-12-31
2485,1552,expense,146.31,HR,2024-12-06
2486,1400,income,1019.22,Finance,2024-07-02
2487,1587,income,282.84,Finance,2024-12-22
2488,1888,expense,826.08,Marketing,2024-09-13
2489,1045,income,152.86,Sales,2024-07-29
2490,1671,expense,1.97,HR,2024-11-04
2491,1462,expense,342.05,Finance,2024-08-18
2492,1591,expense,52.81,Finance,2024-08-01
2493,1309,expense,701.98,Sales,2024-12-05
2494,1085,expense,161.53,Finance,2024-07-15
2495,1091,income,293.17,Marketing,2024-08-31
2496,1659,expense,45.53,Sales,2024-09-16
2497,1672,expense,168.9,HR,2024-07-17
2498,1713,expense,760.46,Marketing,2024-07-22
2499,1935,income,82.19,HR,2024-12-05
2500,1927,expense,520.87,HR,2024-09-19
2501,1241,expense,1247.03,Finance,2024-11-21
2502,1864,expense,569.46,Marketing,2024-12-27
2503,1001,expense,833.06,Marketing,2024-07-08
2504,1224,income,57.69,Sales,2024-12-14
2505,1800,income,144.33,Marketing,2024-07-31
2506,1744,expense,1124.71,Sales,2024-07-12
2507,1972,expense,627.82,Marketing,2024-08-02
2508,1925,expense,510.21,HR,2024-07-12
2509,1928,income,544.98,Sales,2024-07-25
2510,1588,expense,267.39,Marketing,2024-12-13
2511,1115,expense,22.79,Sales,2024-08-17
2512,1665,expense,767.26,Finance,2024-09-21
2513,1917,expense,567.71,Finance,2024-08-24
2514,1102,income,320.09,Sales,2024-11-08
2515,1193,expense,1150.09,Sales,2024-11-02
2516,1165,income,204.86,HR,2024-09-07
2517,1870,expense,174.3,Marketing,2024-12-10
2518,1089,income,1030.98,Finance,2024-08-20
2519,1685,expense,797.24,Finance,2024-07-27
2520,1121,income,361.78,Marketing,2024-12-12
2521,1142,expense,70.05,Finance,2024-11-21
2522,1993,expense,121.08,Finance,2024-07-25
2523,1105,expense,533.89,Sales,2024-08-02
2524,1886,income,243.1,Finance,2024-08-31
2525,1427,income,905.39,Finance,2024-11-22
2526,1304,income,1497.42,Finance,2024-12-18
2527,1871,expense,819.01,Marketing,2024-07-30
2528,1970,income,237.04,HR,2024-08-10
2529,1316,expense,777.21,Sales,2024-10-25
2530,1962,expense,216.5,HR,2024-07-04
2531,1634,expense,91.42,Finance,2024-09-04
